dae,demand,rrp,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,year,month,day,weekday,month_sin,month_cos,fr_RRP
,139188.48,4251.618376,139188.48,4251.618376,0.0,0.0,0.0,6.1,12.5,6.1,0.2,0,0,,,,,,,42.51618376
,125394.425,3936.390135,125394.425,3936.390135,0.0,0.0,0.0,9.4,14.2,4.9,0.4,0,0,,,,,,,39.36390135
,124313.07,4498.080838,124313.07,4498.080838,0.0,0.0,0.0,3.5,14.7,8.8,0.4,0,0,,,,,,,44.98080838
,140713.255,4711.14572,140713.255,4711.14572,0.0,0.0,0.0,2.4,14.6,9.4,0.0,0,0,,,,,,,47.1114572
,135759.275,3484.743196,135759.275,3484.743196,0.0,0.0,0.0,4.1,14.3,6.7,0.0,0,0,,,,,,,34.84743196
,128580.975,3075.586943,128580.975,3075.586943,0.0,0.0,0.0,10.4,17.1,6.0,0.0,0,0,,,,,,,30.75586943
,125861.6,2845.515468,125861.6,2845.515468,0.0,0.0,0.0,12.7,18.7,2.8,0.4,0,0,,,,,,,28.45515468
,124242.52,2857.831078,124242.52,2857.831078,0.0,0.0,0.0,12.5,15.2,8.3,0.0,0,0,,,,,,,28.57831078
,119717.435,2439.172021,119717.435,2439.172021,0.0,0.0,0.0,9.6,12.9,6.5,1.2,0,0,,,,,,,24.39172021
,114562.215,2583.753064,114562.215,2583.753064,0.0,0.0,0.0,9.3,13.9,6.2,0.8,0,0,,,,,,,25.83753064
,133874.475,4360.538787,133874.475,4360.538787,0.0,0.0,0.0,10.1,13.8,8.1,1.2,0,0,,,,,,,43.60538787
,140342.995,5104.958642,140342.995,5104.958642,0.0,0.0,0.0,9.3,11.5,5.4,0.0,0,0,,,,,,,51.04958642
,143461.125,4421.338408,143461.125,4421.338408,0.0,0.0,0.0,6.6,11.6,6.0,0.0,0,0,,,,,,,44.21338408
,145767.1,6032.71688,145767.1,6032.71688,0.0,0.0,0.0,4.3,11.3,7.5,0.0,0,0,,,,,,,60.3271688
,140542.95,5646.118787,140542.95,5646.118787,0.0,0.0,0.0,5.8,13.9,9.3,0.2,0,0,,,,,,,56.46118787
,124491.53,4628.961297,124491.53,4628.961297,0.0,0.0,0.0,4.4,15.5,10.0,0.0,0,0,,,,,,,46.28961297
,119464.315,3657.319591,119464.315,3657.319591,0.0,0.0,0.0,6.0,13.8,9.8,0.0,0,0,,,,,,,36.57319591
,137446.75,4727.88975,137446.75,4727.88975,0.0,0.0,0.0,7.9,12.6,4.5,0.0,0,0,,,,,,,47.2788975
,131367.09,3836.728371,131367.09,3836.728371,0.0,0.0,0.0,9.1,17.5,9.2,0.0,1,0,,,,,,,38.36728371
,132856.72,3902.589424,132856.72,3902.589424,0.0,0.0,0.0,6.2,15.2,10.3,1.2,1,0,,,,,,,39.02589424
,133778.445,4528.075271,133778.445,4528.075271,0.0,0.0,0.0,8.7,17.6,8.5,0.0,1,0,,,,,,,45.28075271
,135728.405,4796.624998,135728.405,4796.624998,0.0,0.0,0.0,7.2,12.1,7.2,4.4,1,0,,,,,,,47.96624998
,125928.62,4947.18565,125928.62,4947.18565,0.0,0.0,0.0,6.7,14.0,7.2,0.2,1,0,,,,,,,49.4718565
,114186.8,3945.669032,114186.8,3945.669032,0.0,0.0,0.0,8.0,14.8,10.5,0.0,1,0,,,,,,,39.45669032
,134664.655,4335.175778,134664.655,4335.175778,0.0,0.0,0.0,8.4,15.4,6.9,0.2,1,0,,,,,,,43.35175778
,132967.19,3836.670128,132967.19,3836.670128,0.0,0.0,0.0,8.6,15.6,7.1,0.6,1,0,,,,,,,38.36670128
,135308.295,4125.69155,135308.295,4125.69155,0.0,0.0,0.0,8.3,15.7,9.3,6.2,1,0,,,,,,,41.2569155
,137634.125,4661.635751,137634.125,4661.635751,0.0,0.0,0.0,7.7,15.1,8.9,0.0,1,0,,,,,,,46.61635751
,130119.5,3877.376607,130119.5,3877.376607,0.0,0.0,0.0,9.2,19.5,10.3,0.0,1,0,,,,,,,38.77376607
,116942.94,3128.131476,116942.94,3128.131476,0.0,0.0,0.0,8.4,18.6,9.3,0.0,1,0,,,,,,,31.28131476
,111555.0,1586.90055,111555.0,1586.90055,0.0,0.0,0.0,10.8,14.6,10.0,2.0,1,0,,,,,,,15.8690055
,135422.135,3239.174625,135422.135,3239.174625,0.0,0.0,0.0,8.2,12.6,7.3,0.4,1,0,,,,,,,32.39174625
,129519.995,3285.854543,129519.995,3285.854543,0.0,0.0,0.0,8.3,16.2,10.2,0.0,1,0,,,,,,,32.85854543
,134004.96,4249.190578,134004.96,4249.190578,0.0,0.0,0.0,9.9,14.8,11.4,1.6,1,0,,,,,,,42.49190578
,129025.0,3672.774234,129025.0,3672.774234,0.0,0.0,0.0,4.9,16.1,11.7,0.0,1,0,,,,,,,36.72774234
,129740.315,4284.012044,129740.315,4284.012044,0.0,0.0,0.0,7.8,18.4,6.3,0.0,1,0,,,,,,,42.84012044
,116238.175,2421.763971,116238.175,2421.763971,0.0,0.0,0.0,8.0,15.3,8.7,1.6,1,0,,,,,,,24.21763971
,104912.38,2020.102946,97676.145,2020.102946,7236.235,0.0,0.083333336,10.6,17.6,11.2,0.0,1,0,,,,,,,20.20102946
,127198.78,4516.267296,127198.78,4516.267296,0.0,0.0,0.0,9.4,13.8,8.5,0.0,1,0,,,,,,,45.16267296
,131851.015,4075.449976,131851.015,4075.449976,0.0,0.0,0.0,7.3,14.8,9.6,0.0,1,0,,,,,,,40.75449976
,131939.5,4838.604824,131939.5,4838.604824,0.0,0.0,0.0,9.6,16.0,7.2,1.0,1,0,,,,,,,48.38604824
,135670.99,4464.947695,135670.99,4464.947695,0.0,0.0,0.0,5.6,15.4,8.6,2.2,1,0,,,,,,,44.64947695
,121875.355,3131.816815,121875.355,3131.816815,0.0,0.0,0.0,9.4,20.0,11.8,0.0,1,0,,,,,,,31.31816815
,119988.735,3485.296379,119988.735,3485.296379,0.0,0.0,0.0,8.1,14.7,7.4,10.4,1,0,,,,,,,34.85296379
,115231.85,2632.163347,115231.85,2632.163347,0.0,0.0,0.0,5.4,14.8,10.4,4.6,1,0,,,,,,,26.32163347
,127541.57,4303.001662,127541.57,4303.001662,0.0,0.0,0.0,7.9,14.9,8.6,0.0,1,0,,,,,,,43.03001662
,121073.45,3729.442176,121073.45,3729.442176,0.0,0.0,0.0,9.4,16.7,13.2,0.2,1,0,,,,,,,37.29442176
,122602.115,3657.626827,122602.115,3657.626827,0.0,0.0,0.0,11.5,18.4,10.1,0.0,1,0,,,,,,,36.57626827
,131137.065,5139.660309,131137.065,5139.660309,0.0,0.0,0.0,8.7,14.7,9.2,0.2,1,0,,,,,,,51.39660309
,125189.54,4187.478542,125189.54,4187.478542,0.0,0.0,0.0,7.7,15.9,12.2,0.0,1,0,,,,,,,41.87478542
,116571.26,2066.346888,97520.815,2066.346888,19050.445,0.0,0.1875,8.9,13.8,10.4,2.2,1,0,,,,,,,20.66346888
,119707.93,2721.61287,101911.51,2721.61287,17796.42,0.0,0.1875,6.7,11.9,9.3,9.2,1,0,,,,,,,27.2161287
,138918.385,5521.178836,138918.385,5521.178836,0.0,0.0,0.0,5.5,12.4,6.5,2.0,1,0,,,,,,,55.21178836
,138424.25,6432.373928,138424.25,6432.373928,0.0,0.0,0.0,8.6,12.4,7.7,1.2,1,0,,,,,,,64.32373928
,136240.845,5654.831791,136240.845,5654.831791,0.0,0.0,0.0,8.7,14.0,8.5,1.0,1,0,,,,,,,56.54831791
,131956.725,4832.807042,131956.725,4832.807042,0.0,0.0,0.0,5.6,16.0,11.1,0.0,1,0,,,,,,,48.32807042
,130210.94,5258.390203,130210.94,5258.390203,0.0,0.0,0.0,4.8,15.4,14.7,0.0,1,0,,,,,,,52.58390203
,116471.775,6392.418766,116471.775,6392.418766,0.0,0.0,0.0,3.9,15.2,14.9,0.0,1,0,,,,,,,63.92418766
,111436.265,5689.686166,111436.265,5689.686166,0.0,0.0,0.0,4.9,14.7,12.3,0.0,1,0,,,,,,,56.89686166
,131280.85,5665.386776,131280.85,5665.386776,0.0,0.0,0.0,6.8,12.9,12.4,3.6,1,0,,,,,,,56.65386776
,139563.095,6464.454827,139563.095,6464.454827,0.0,0.0,0.0,1.9,11.2,11.7,0.2,1,0,,,,,,,64.64454827
,136032.16,6386.547599,136032.16,6386.547599,0.0,0.0,0.0,0.8,12.5,15.5,0.0,1,0,,,,,,,63.86547599
,139752.545,5242.128296,124675.055,5242.128296,15077.49,0.0,0.14583333,4.8,16.7,5.1,0.0,1,0,,,,,,,52.42128296
,130466.915,6604.882254,130466.915,6604.882254,0.0,0.0,0.0,8.9,16.0,6.8,1.6,1,0,,,,,,,66.04882254
,116344.565,5612.206013,116344.565,5612.206013,0.0,0.0,0.0,10.5,13.4,7.4,2.2,1,0,,,,,,,56.12206013
,118402.905,7398.245057,118402.905,7398.245057,0.0,0.0,0.0,5.0,12.3,11.2,3.0,1,0,,,,,,,73.98245057
,131448.995,7526.908964,131448.995,7526.908964,0.0,0.0,0.0,5.0,13.1,14.7,0.0,1,0,,,,,,,75.26908964
,128192.085,6451.035839,128192.085,6451.035839,0.0,0.0,0.0,3.4,19.5,14.7,0.0,1,0,,,,,,,64.51035839
,118307.155,6017.623652,118307.155,6017.623652,0.0,0.0,0.0,8.1,20.2,14.5,0.0,1,0,,,,,,,60.17623652
,116467.37,7494.061697,116467.37,7494.061697,0.0,0.0,0.0,13.8,20.6,9.5,0.0,1,0,,,,,,,74.94061697
,123583.52,8713.293383,123583.52,8713.293383,0.0,0.0,0.0,8.7,15.1,14.7,3.4,1,0,,,,,,,87.13293383
,109948.615,5896.398954,109948.615,5896.398954,0.0,0.0,0.0,4.2,17.5,16.2,0.2,1,0,,,,,,,58.96398954
,107838.95,3647.861148,97911.175,3647.861148,9927.775,0.0,0.104166664,8.6,18.1,7.3,0.0,1,0,,,,,,,36.47861148
,123132.625,4996.632259,123132.625,4996.632259,0.0,0.0,0.0,13.4,18.0,10.2,0.0,1,0,,,,,,,49.96632259
,111096.53,3632.628954,111096.53,3632.628954,0.0,0.0,0.0,9.1,24.2,17.7,0.0,1,0,,,,,,,36.32628954
,112935.04,4515.339427,112935.04,4515.339427,0.0,0.0,0.0,11.7,18.5,15.8,0.0,1,0,,,,,,,45.15339427
,117880.565,4584.578131,117880.565,4584.578131,0.0,0.0,0.0,7.1,19.7,18.2,0.0,1,0,,,,,,,45.84578131
,111213.15,1900.348986,109071.12,1900.348986,2142.03,0.0,0.020833334,10.9,22.7,18.2,0.0,1,0,,,,,,,19.00348986
,108632.355,791.6400497,85793.07,791.6400497,22839.285,0.0,0.25,10.2,13.7,6.3,0.2,1,0,,,,,,,7.916400497
,113030.005,4404.349476,113030.005,4404.349476,0.0,0.0,0.0,5.5,14.0,15.3,2.0,1,0,,,,,,,44.04349476
,118208.24,3813.472147,109191.01,3813.472147,9017.23,0.0,0.083333336,6.7,18.1,18.7,0.0,1,0,,,,,,,38.13472147
,119622.285,4610.160683,119622.285,4610.160683,0.0,0.0,0.0,11.0,20.3,8.0,0.0,1,0,,,,,,,46.10160683
,123787.77,5449.16844,123787.77,5449.16844,0.0,0.0,0.0,8.5,14.7,16.1,3.0,1,0,,,,,,,54.4916844
,125335.57,6227.423361,125335.57,6227.423361,0.0,0.0,0.0,3.8,17.4,18.5,0.8,1,0,,,,,,,62.27423361
,120372.48,5978.386535,120372.48,5978.386535,0.0,0.0,0.0,8.3,18.9,16.6,0.0,0,0,,,,,,,59.78386535
,107731.72,4504.479352,107731.72,4504.479352,0.0,0.0,0.0,6.8,17.3,19.7,0.0,0,0,,,,,,,45.04479352
,107332.1,4304.131948,107332.1,4304.131948,0.0,0.0,0.0,10.4,13.7,11.6,0.2,0,0,,,,,,,43.04131948
,119535.715,5058.089308,119535.715,5058.089308,0.0,0.0,0.0,4.6,14.9,17.2,0.0,0,0,,,,,,,50.58089308
,124797.085,6401.510405,124797.085,6401.510405,0.0,0.0,0.0,8.6,13.6,12.2,0.0,0,0,,,,,,,64.01510405
,119238.345,6520.4623,119238.345,6520.4623,0.0,0.0,0.0,6.4,17.6,20.8,0.0,0,0,,,,,,,65.204623
,110878.67,5356.533502,110878.67,5356.533502,0.0,0.0,0.0,9.2,24.2,20.8,0.0,0,0,,,,,,,53.56533502
,108622.42,4866.991105,108622.42,4866.991105,0.0,0.0,0.0,10.7,15.2,10.2,0.0,0,1,,,,,,,48.66991105
,109315.065,4648.552463,109315.065,4648.552463,0.0,0.0,0.0,5.5,14.0,17.0,1.2,0,0,,,,,,,46.48552463
,106236.23,4687.41966,106236.23,4687.41966,0.0,0.0,0.0,6.8,16.5,19.8,0.2,0,0,,,,,,,46.8741966
,114466.64,5994.99258,114466.64,5994.99258,0.0,0.0,0.0,4.7,23.3,21.4,0.0,0,0,,,,,,,59.9499258
,114458.205,5661.642498,114458.205,5661.642498,0.0,0.0,0.0,11.4,25.8,13.4,0.0,0,0,,,,,,,56.61642498
,115490.835,6586.584881,115490.835,6586.584881,0.0,0.0,0.0,14.7,18.1,10.9,0.0,0,0,,,,,,,65.86584881
,115294.12,5260.095638,115294.12,5260.095638,0.0,0.0,0.0,10.9,14.6,12.5,0.0,0,0,,,,,,,52.60095638
,112576.545,5680.448438,112576.545,5680.448438,0.0,0.0,0.0,9.1,20.5,22.5,0.0,0,0,,,,,,,56.80448438
,102988.145,5400.552872,102988.145,5400.552872,0.0,0.0,0.0,8.3,23.8,22.7,0.0,0,0,,,,,,,54.00552872
,100476.705,4740.675745,100476.705,4740.675745,0.0,0.0,0.0,10.3,24.7,21.2,0.0,0,0,,,,,,,47.40675745
,113945.5,4699.113064,113945.5,4699.113064,0.0,0.0,0.0,13.5,28.2,22.7,0.0,0,0,,,,,,,46.99113064
,116449.31,5341.090428,116449.31,5341.090428,0.0,0.0,0.0,16.1,17.9,7.2,,1,0,,,,,,,53.41090428
,109551.08,3967.466686,109551.08,3967.466686,0.0,0.0,0.0,10.1,16.5,20.0,,1,0,,,,,,,39.67466686
,110432.33,4619.760541,110432.33,4619.760541,0.0,0.0,0.0,6.4,20.7,23.7,0.0,1,0,,,,,,,46.19760541
,110457.335,4773.084068,110457.335,4773.084068,0.0,0.0,0.0,8.7,22.7,23.9,0.0,1,0,,,,,,,47.73084068
,96584.745,4025.565578,96584.745,4025.565578,0.0,0.0,0.0,10.5,24.9,23.2,0.0,1,0,,,,,,,40.25565578
,90918.615,3067.821666,90918.615,3067.821666,0.0,0.0,0.0,12.4,27.3,22.1,0.0,1,0,,,,,,,30.67821666
,108070.275,4271.893416,108070.275,4271.893416,0.0,0.0,0.0,19.5,27.5,19.4,0.0,1,0,,,,,,,42.71893416
,113889.41,4802.91202,113889.41,4802.91202,0.0,0.0,0.0,20.0,23.1,6.1,0.2,1,0,,,,,,,48.0291202
,112592.26,6592.726149,112592.26,6592.726149,0.0,0.0,0.0,16.1,22.6,15.1,5.2,1,0,,,,,,,65.92726149
,112806.585,8943.815346,112806.585,8943.815346,0.0,0.0,0.0,14.7,20.7,10.5,2.0,1,0,,,,,,,89.43815346
,107940.16,5484.577519,107940.16,5484.577519,0.0,0.0,0.0,12.8,27.4,23.0,0.0,1,0,,,,,,,54.84577519
,99368.855,5194.966458,99368.855,5194.966458,0.0,0.0,0.0,11.7,16.1,9.8,5.0,1,0,,,,,,,51.94966458
,98427.53,4419.633872,98427.53,4419.633872,0.0,0.0,0.0,7.6,19.2,22.7,5.6,1,0,,,,,,,44.19633872
,105893.615,4541.262313,105893.615,4541.262313,0.0,0.0,0.0,8.9,27.0,25.7,0.0,1,0,,,,,,,45.41262313
,109241.565,4905.96137,109241.565,4905.96137,0.0,0.0,0.0,13.0,18.8,16.7,0.0,1,0,,,,,,,49.0596137
,111423.365,5035.949401,111423.365,5035.949401,0.0,0.0,0.0,9.2,15.5,19.7,0.0,1,0,,,,,,,50.35949401
,112414.39,6227.300244,112414.39,6227.300244,0.0,0.0,0.0,6.4,19.5,25.0,0.0,1,0,,,,,,,62.27300244
,111145.12,5999.468978,111145.12,5999.468978,0.0,0.0,0.0,9.6,18.3,23.7,0.0,1,0,,,,,,,59.99468978
,97973.985,5332.000809,97973.985,5332.000809,0.0,0.0,0.0,11.3,19.6,20.5,0.0,1,0,,,,,,,53.32000809
,95624.015,5946.108861,95624.015,5946.108861,0.0,0.0,0.0,9.3,15.9,22.8,0.0,1,0,,,,,,,59.46108861
,110196.615,7679.138343,110196.615,7679.138343,0.0,0.0,0.0,9.1,17.0,25.6,0.0,1,0,,,,,,,76.79138343
,113459.025,8042.899467,113459.025,8042.899467,0.0,0.0,0.0,8.3,25.2,25.8,0.0,1,0,,,,,,,80.42899467
,114402.745,6561.152317,114402.745,6561.152317,0.0,0.0,0.0,13.0,19.5,16.7,0.0,1,0,,,,,,,65.61152317
,119350.665,5491.512649,119350.665,5491.512649,0.0,0.0,0.0,12.8,34.3,14.2,0.0,1,0,,,,,,,54.91512649
,116793.855,4263.076138,116793.855,4263.076138,0.0,0.0,0.0,16.3,31.6,13.4,0.0,1,0,,,,,,,42.63076138
,93859.285,4031.665432,93859.285,4031.665432,0.0,0.0,0.0,12.6,20.9,19.9,0.2,1,0,,,,,,,40.31665432
,96432.625,4904.134455,96432.625,4904.134455,0.0,0.0,0.0,9.2,20.9,19.7,0.0,1,0,,,,,,,49.04134455
,107014.075,5644.908414,107014.075,5644.908414,0.0,0.0,0.0,14.5,28.6,15.8,2.8,1,0,,,,,,,56.44908414
,100696.565,6246.22499,100696.565,6246.22499,0.0,0.0,0.0,16.3,21.4,7.8,4.4,1,1,,,,,,,62.4622499
,106387.195,5155.978019,106387.195,5155.978019,0.0,0.0,0.0,11.1,17.2,18.2,35.8,1,0,,,,,,,51.55978019
,109430.37,4957.169715,109430.37,4957.169715,0.0,0.0,0.0,7.7,17.0,22.7,3.0,1,0,,,,,,,49.57169715
,112506.95,5488.589339,112506.95,5488.589339,0.0,0.0,0.0,8.0,20.0,14.8,0.0,1,0,,,,,,,54.88589339
,100203.55,4678.828392,100203.55,4678.828392,0.0,0.0,0.0,9.0,20.3,27.3,0.0,1,0,,,,,,,46.78828392
,94602.89,4136.465427,94602.89,4136.465427,0.0,0.0,0.0,9.3,19.6,29.1,0.2,1,0,,,,,,,41.36465427
,114159.595,5689.126343,114159.595,5689.126343,0.0,0.0,0.0,10.9,30.2,17.5,0.0,1,0,,,,,,,56.89126343
,120185.265,6019.383026,120185.265,6019.383026,0.0,0.0,0.0,16.9,30.5,18.4,0.0,1,0,,,,,,,60.19383026
,116487.58,6453.753787,116487.58,6453.753787,0.0,0.0,0.0,14.8,17.3,7.2,6.2,1,0,,,,,,,64.53753787
,108628.34,5206.281052,108628.34,5206.281052,0.0,0.0,0.0,13.7,18.1,23.8,0.2,1,0,,,,,,,52.06281052
,107405.925,5274.534071,107405.925,5274.534071,0.0,0.0,0.0,8.3,19.0,29.8,0.0,1,0,,,,,,,52.74534071
,90498.92,4492.25904,90498.92,4492.25904,0.0,0.0,0.0,9.6,18.1,29.9,0.0,1,0,,,,,,,44.9225904
,92043.13,4814.940044,92043.13,4814.940044,0.0,0.0,0.0,9.8,26.6,30.1,0.0,1,0,,,,,,,48.14940044
,113978.535,5636.224641,113978.535,5636.224641,0.0,0.0,0.0,15.4,30.9,27.5,0.0,1,0,,,,,,,56.36224641
,118330.625,5973.126904,118330.625,5973.126904,0.0,0.0,0.0,22.5,27.6,5.5,0.0,1,0,,,,,,,59.73126904
,106618.195,5418.104256,106618.195,5418.104256,0.0,0.0,0.0,12.3,23.2,24.2,24.2,1,0,,,,,,,54.18104256
,107278.83,4165.420292,107278.83,4165.420292,0.0,0.0,0.0,9.7,16.4,20.3,6.2,1,0,,,,,,,41.65420292
,113582.6,5045.884504,113582.6,5045.884504,0.0,0.0,0.0,11.0,14.5,3.5,6.0,1,0,,,,,,,50.45884504
,101352.12,5961.781293,101352.12,5961.781293,0.0,0.0,0.0,11.1,16.9,15.8,7.0,1,0,,,,,,,59.61781293
,96240.41,6283.168728,96240.41,6283.168728,0.0,0.0,0.0,12.7,18.8,20.5,0.8,1,0,,,,,,,62.83168728
,110547.605,6053.689738,110547.605,6053.689738,0.0,0.0,0.0,11.9,18.6,25.5,0.0,1,0,,,,,,,60.53689738
,109706.42,5921.643587,109706.42,5921.643587,0.0,0.0,0.0,14.4,20.0,23.3,0.2,1,0,,,,,,,59.21643587
,106684.825,5296.717127,106684.825,5296.717127,0.0,0.0,0.0,14.4,20.8,18.0,0.0,1,0,,,,,,,52.96717127
,112586.74,6275.967465,112586.74,6275.967465,0.0,0.0,0.0,13.9,18.7,21.1,0.6,1,0,,,,,,,62.75967465
,110031.82,5734.56953,110031.82,5734.56953,0.0,0.0,0.0,14.7,20.8,28.0,0.0,1,0,,,,,,,57.3456953
,100725.24,3836.10075,98789.235,3836.10075,1936.005,0.0,0.020833334,10.3,31.7,30.8,0.0,1,0,,,,,,,38.3610075
,88903.065,1319.36786,73658.87,1319.36786,15244.195,0.0,0.1875,12.2,19.5,18.9,10.4,1,0,,,,,,,13.1936786
,107666.305,3837.258421,107666.305,3837.258421,0.0,0.0,0.0,13.3,23.6,13.4,0.0,1,0,,,,,,,38.37258421
,111718.075,5014.412367,111718.075,5014.412367,0.0,0.0,0.0,13.4,20.5,28.2,0.0,1,0,,,,,,,50.14412367
,114225.12,4683.669202,114225.12,4683.669202,0.0,0.0,0.0,13.4,25.2,31.1,0.0,1,0,,,,,,,46.83669202
,135452.26,6760.37245,135452.26,6760.37245,0.0,0.0,0.0,14.5,35.5,31.3,0.0,1,0,,,,,,,67.6037245
,121237.47,6116.151431,121237.47,6116.151431,0.0,0.0,0.0,22.7,30.3,11.0,0.0,1,0,,,,,,,61.16151431
,102161.115,4326.185094,102161.115,4326.185094,0.0,0.0,0.0,16.0,20.1,11.8,1.2,1,0,,,,,,,43.26185094
,110803.765,5137.427764,110803.765,5137.427764,0.0,0.0,0.0,15.8,20.6,28.5,0.0,1,0,,,,,,,51.37427764
,114413.785,6400.866148,114413.785,6400.866148,0.0,0.0,0.0,13.0,23.6,31.6,0.0,1,0,,,,,,,64.00866148
,114986.33,5495.331961,114986.33,5495.331961,0.0,0.0,0.0,16.9,21.1,6.0,16.2,1,0,,,,,,,54.95331961
,110025.465,5015.085679,110025.465,5015.085679,0.0,0.0,0.0,16.4,22.7,13.7,16.6,1,0,,,,,,,50.15085679
,102577.145,5483.097596,102577.145,5483.097596,0.0,0.0,0.0,17.2,24.8,17.5,41.2,1,0,,,,,,,54.83097596
,99110.775,5473.186107,99110.775,5473.186107,0.0,0.0,0.0,15.8,23.5,16.3,3.8,1,0,,,,,,,54.73186107
,112804.4,5470.739785,112804.4,5470.739785,0.0,0.0,0.0,15.6,21.8,23.2,2.0,1,0,,,,,,,54.70739785
,113485.105,5649.781905,113485.105,5649.781905,0.0,0.0,0.0,16.7,20.8,21.1,0.0,1,0,,,,,,,56.49781905
,119907.245,6350.331624,119907.245,6350.331624,0.0,0.0,0.0,16.8,26.9,16.6,0.0,1,0,,,,,,,63.50331624
,111880.525,4076.217212,111880.525,4076.217212,0.0,0.0,0.0,16.9,21.2,14.8,0.0,1,0,,,,,,,40.76217212
,102075.925,3557.055028,102075.925,3557.055028,0.0,0.0,0.0,15.4,20.9,9.6,1.0,0,0,,,,,,,35.57055028
,92725.74,3736.062207,92725.74,3736.062207,0.0,0.0,0.0,14.1,19.1,27.8,9.8,0,0,,,,,,,37.36062207
,94938.395,3539.78079,94938.395,3539.78079,0.0,0.0,0.0,11.5,26.9,32.3,0.0,0,0,,,,,,,35.3978079
,112358.815,5223.286827,112358.815,5223.286827,0.0,0.0,0.0,14.3,34.2,32.3,0.0,0,0,,,,,,,52.23286827
,98191.655,2980.119519,98191.655,2980.119519,0.0,0.0,0.0,15.8,23.9,32.2,0.0,0,1,,,,,,,29.80119519
,100017.195,4185.35224,100017.195,4185.35224,0.0,0.0,0.0,13.3,23.8,32.3,0.0,0,1,,,,,,,41.8535224
,108290.11,4948.48426,108290.11,4948.48426,0.0,0.0,0.0,21.0,23.9,5.7,1.2,0,0,,,,,,,49.4848426
,99613.865,4540.78242,99613.865,4540.78242,0.0,0.0,0.0,18.2,22.7,9.9,0.6,0,0,,,,,,,45.4078242
,103381.915,4580.246941,103381.915,4580.246941,0.0,0.0,0.0,17.3,23.5,31.3,0.8,0,0,,,,,,,45.80246941
,98933.06,4238.364816,98933.06,4238.364816,0.0,0.0,0.0,15.5,26.2,31.7,0.0,0,1,,,,,,,42.38364816
,106470.675,4974.298504,106470.675,4974.298504,0.0,0.0,0.0,18.4,22.2,26.3,0.0,0,0,,,,,,,49.74298504
,118789.605,6872.167323,118789.605,6872.167323,0.0,0.0,0.0,15.9,29.5,27.6,0.0,0,0,,,,,,,68.72167323
,97262.79,4504.47543,97262.79,4504.47543,0.0,0.0,0.0,17.4,21.2,12.9,0.4,0,0,,,,,,,45.0447543
,93606.215,3548.097657,93606.215,3548.097657,0.0,0.0,0.0,14.6,22.1,30.9,1.4,0,0,,,,,,,35.48097657
,109874.9,4589.955805,109874.9,4589.955805,0.0,0.0,0.0,17.1,23.1,30.2,0.0,0,0,,,,,,,45.89955805
,113446.1,5659.774814,113446.1,5659.774814,0.0,0.0,0.0,16.7,24.1,28.9,0.0,0,0,,,,,,,56.59774814
,105483.435,4955.390945,105483.435,4955.390945,0.0,0.0,0.0,16.1,20.5,28.4,0.6,0,0,,,,,,,49.55390945
,108078.695,5201.521411,108078.695,5201.521411,0.0,0.0,0.0,13.5,21.4,25.8,0.0,0,0,,,,,,,52.01521411
,119728.635,6274.690939,119728.635,6274.690939,0.0,0.0,0.0,12.9,30.4,31.5,0.0,0,0,,,,,,,62.74690939
,108628.96,4801.36888,108628.96,4801.36888,0.0,0.0,0.0,17.7,24.7,28.6,0.0,0,0,,,,,,,48.0136888
,101853.24,4060.979638,101853.24,4060.979638,0.0,0.0,0.0,14.4,30.5,31.3,0.0,0,0,,,,,,,40.60979638
,136971.755,9607.398489,136971.755,9607.398489,0.0,0.0,0.0,19.8,26.7,17.5,0.0,0,0,,,,,,,96.07398489
,145211.49,9460.288577,145211.49,9460.288577,0.0,0.0,0.0,20.7,32.5,6.0,0.0,0,0,,,,,,,94.60288577
,134898.21,7437.008912,134898.21,7437.008912,0.0,0.0,0.0,22.3,28.7,2.6,0.2,0,0,,,,,,,74.37008912
,101692.45,4358.418322,101692.45,4358.418322,0.0,0.0,0.0,16.5,23.5,30.2,2.0,0,0,,,,,,,43.58418322
,102283.13,4672.496244,102283.13,4672.496244,0.0,0.0,0.0,15.2,22.9,29.2,0.0,0,0,,,,,,,46.72496244
,130517.97,9532.422803,130517.97,9532.422803,0.0,0.0,0.0,18.4,25.1,28.2,0.0,0,0,,,,,,,95.32422803
,125501.15,8333.826167,125501.15,8333.826167,0.0,0.0,0.0,18.7,23.9,27.4,0.0,0,0,,,,,,,83.33826167
,114818.665,8833.429081,114818.665,8833.429081,0.0,0.0,0.0,19.9,26.1,27.7,0.0,0,1,,,,,,,88.33429081
,99801.575,4661.076302,99801.575,4661.076302,0.0,0.0,0.0,18.4,27.8,21.1,0.0,0,0,,,,,,,46.61076302
,112374.63,8143.670499,112374.63,8143.670499,0.0,0.0,0.0,15.5,34.5,29.4,0.0,0,1,,,,,,,81.43670499
,110277.21,5800.770542,110277.21,5800.770542,0.0,0.0,0.0,17.2,21.5,27.8,6.6,1,0,,,,,,,58.00770542
,104422.79,6348.983772,104422.79,6348.983772,0.0,0.0,0.0,12.6,24.2,28.8,0.0,1,0,,,,,,,63.48983772
