date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
11-11-2019,106758.95,3587.207043,106758.95,66.49132611,0,0,0,10,29.6,27.4,0,Y,N
12-11-2019,104303.46,3078.918186,104303.46,57.06984589,0,0,0,11.5,17.4,12.7,0.6,Y,N
13-11-2019,112573.54,3480.821061,110318.825,66.22289851,2254.715,-18.83,0.020833334,9.1,17.3,12,1.6,Y,N
14-11-2019,109828.93,4015.836391,109828.93,74.43626304,0,0,0,12.1,22.4,19.7,0.8,Y,N
15-11-2019,110954.755,3887.939054,110954.755,72.06559877,0,0,0,13,18.5,12.4,0,Y,N
16-11-2019,97646.12,3624.750489,95633.09,68.60168821,2013.03,-0.01,0.020833334,9.2,17.2,23.9,0,Y,N
17-11-2019,96742.49,3582.920094,96742.49,66.41186458,0,0,0,10.8,16.2,24.1,0,Y,N
18-11-2019,109148.25,3899.563808,109148.25,72.2810715,0,0,0,8.5,26.9,29.9,0,Y,N
19-11-2019,112033.87,4421.520569,112033.87,81.95589562,0,0,0,11.4,18.6,27.9,0,Y,N
20-11-2019,119736.125,4519.027429,119736.125,83.7632517,0,0,0,9.4,34.7,30.1,0,Y,N
21-11-2019,131312,3928.38604,131312,72.81531121,0,0,0,14,40.9,18.8,0,Y,N
22-11-2019,109049.365,3529.030164,109049.365,65.41297801,0,0,0,13.6,20,28.3,0,Y,N
23-11-2019,97245.765,2686.402095,97245.765,49.79429278,0,0,0,10.1,23.8,24.6,0,Y,N
24-11-2019,96778.25,3277.756202,96778.25,60.75544396,0,0,0,11.9,23.7,30.6,0,Y,N
25-11-2019,113899.3,3830.510218,113899.3,71.00111618,0,0,0,11.4,27.4,18,0,Y,N
26-11-2019,107629.16,2554.564445,107629.16,47.35059213,0,0,0,11.4,16.4,22.2,2,Y,N
27-11-2019,108417.695,3185.460216,108417.695,59.044675,0,0,0,8.6,24.8,31,0,Y,N
28-11-2019,112735.875,3787.427678,112735.875,70.20255196,0,0,0,11.4,21.1,30.7,0,Y,N
29-11-2019,114799.91,4294.729083,114799.91,79.60572907,0,0,0,11.9,19.7,21.9,0,Y,N
30-11-2019,98959.56,2754.619111,93762.83,55.61133103,5196.73,-31.08207885,0.0625,10.3,18.4,26.7,8,Y,N
01-12-2019,100233.98,1788.705076,98253.315,33.98994097,1980.665,-8.27,0.020833334,12.2,16.8,9.8,0,Y,N
02-12-2019,110609.4,1568.347138,106674.71,30.3545588,3934.69,-5.745353751,0.041666668,9.8,15.5,18.2,3.4,Y,N
03-12-2019,109094.04,1034.272789,91683.43,25.93529629,17410.61,-16.44976605,0.16666667,11,22.2,19.2,0.4,Y,N
04-12-2019,107400.705,2126.441848,105534.825,40.19324433,1865.88,-4.6,0.020833334,12.1,23,20.3,0,Y,N
05-12-2019,107891.69,2472.546096,92943.14,57.43604197,14948.55,-26.32862369,0.14583333,12.3,23.9,20.4,0,Y,N
06-12-2019,105028.985,2232.470383,101007.78,43.0368365,4021.205,-0.228334355,0.041666668,13.3,20.8,18.2,0,Y,N
07-12-2019,95436.3,2542.289637,92139.345,49.08931073,3296.955,-7.827062593,0.041666668,11.2,21,30.3,0,Y,N
08-12-2019,97577.415,2357.097694,92279.66,46.31698586,5297.755,-2.060930375,0.0625,13.8,27.6,30.8,0,Y,N
09-12-2019,127910.835,3383.678859,116652.975,70.77104926,11257.86,-20.71799721,0.125,16.3,38,28.6,0,Y,N
10-12-2019,109548.62,2607.736084,109548.62,48.33616468,0,0,0,14.3,17.2,22.2,0,Y,N
11-12-2019,109060.375,3114.559686,109060.375,57.73048537,0,0,0,13.4,18.1,21.8,0,Y,N
12-12-2019,108599.065,2246.884971,108599.065,41.64754349,0,0,0,13.4,18.4,22.7,0,Y,N
13-12-2019,107070.61,3157.012308,107070.61,58.51737364,0,0,0,11.4,20.9,24.8,0,Y,N
14-12-2019,101239.235,3548.035148,101239.235,65.76524835,0,0,0,14.1,20.1,10.4,0,Y,N
15-12-2019,98723.45,2748.037288,95082.89,53.53217456,3640.56,-16.84984112,0.041666668,15.1,21.7,16.4,0,Y,N
16-12-2019,114400.065,3970.814366,114400.065,73.60174913,0,0,0,13,22.6,21.7,0,Y,N
17-12-2019,123999.07,4482.386234,123999.07,83.08408218,0,0,0,12.6,26.3,29.5,0,Y,N
18-12-2019,146990.89,5168.570335,146990.89,95.80297192,0,0,0,15.9,40.1,29.3,0,Y,N
19-12-2019,125050.61,3881.891968,125050.61,71.95351192,0,0,0,17.2,23.3,29.3,0,Y,N
20-12-2019,150553.4,13153.55811,150553.4,243.8101596,0,0,0,13.7,43.5,31.4,0,N,N
21-12-2019,100632.475,2424.574301,98820.475,45.76537292,1812,-0.01,0.020833334,16.9,20.2,28.3,0,N,N
22-12-2019,90145.615,1870.916184,86802.105,36.23887975,3343.51,-5.825546746,0.041666668,13.1,19.6,31.5,0,N,N
23-12-2019,101818.025,2546.344739,101818.025,47.19823427,0,0,0,12.1,20,29.2,0,N,N
24-12-2019,102168.93,3093.023911,102168.93,57.33130511,0,0,0,14.1,24.5,31.4,0,N,N
25-12-2019,98312.745,2279.778065,98312.745,42.25723939,0,0,0,14,27.9,32,0,N,Y
26-12-2019,96120.525,2225.760481,96120.525,41.25598668,0,0,0,16.5,20.5,26.2,0,N,Y
27-12-2019,107256.065,3027.806249,107256.065,56.12245133,0,0,0,13.6,23.9,31.6,0,N,N
28-12-2019,113521.685,3414.78949,113521.685,63.2954493,0,0,0,16.7,28.4,20.6,0,N,N
29-12-2019,118293.525,4730.696859,118293.525,87.68668878,0,0,0,16.8,33.2,31.9,0,N,N
30-12-2019,140410.125,15959.98544,140410.125,295.8292019,0,0,0,19.7,40.8,18.8,0,N,N
31-12-2019,95410.39,2495.267557,95410.39,46.25148392,0,0,0,15.3,21.2,29.3,2.4,N,N
01-01-2020,89077.855,2747.231259,89077.855,50.92180276,0,0,0,11.8,24.9,31.6,0,N,Y
02-01-2020,102988.185,3752.018873,102988.185,69.54622563,0,0,0,12.8,25,31.6,0,N,N
03-01-2020,118922.215,3530.267968,118922.215,65.43592156,0,0,0,13.7,36.6,30.7,0,N,N
04-01-2020,102245.61,1512.878348,87566.775,43.31229701,14678.835,-63.05154193,0.14583333,18.6,26.8,22.8,0,N,N
05-01-2020,95671.2,1018.329749,71162.635,30.41231854,24508.565,-14.62285336,0.27083334,12.7,16.7,5.1,2.2,N,N
06-01-2020,110253.59,3026.832394,110253.59,56.10440026,0,0,0,11.9,18,2.7,8.2,N,N
07-01-2020,109336.56,3205.913478,109336.56,59.42379013,0,0,0,12.6,20.1,7.7,1.2,N,N
08-01-2020,110038.625,2876.248748,110038.625,53.31322981,0,0,0,16.8,23.8,26.9,0,N,N
09-01-2020,127365.59,4692.617665,127365.59,86.98086498,0,0,0,17.9,31.9,29.8,0,N,N
10-01-2020,122533.88,3532.968923,122533.88,65.48598559,0,0,0,20.1,32.9,10.1,0,N,N
11-01-2020,91886.605,1229.225924,76274.465,33.78090733,15612.14,-30.93916799,0.1875,13.5,19.3,18.2,15.6,N,N
12-01-2020,91797.595,2461.625911,91797.595,45.62791308,0,0,0,14.2,19.9,21.9,0,N,N
13-01-2020,119653.945,4151.585931,119653.945,76.95247324,0,0,0,12.7,32.2,28.1,0,N,N
14-01-2020,137302.605,4793.330908,137302.605,88.84765354,0,0,0,16.7,33.8,27.4,0,N,N
15-01-2020,137408.225,3438.258895,137408.225,63.73047072,0,0,0,19.5,36.8,20.8,0,N,N
16-01-2020,109669.645,1802.168779,102799.86,36.90270869,6869.785,-18.94407963,0.0625,15.7,19.6,18.6,19.6,N,N
17-01-2020,108108.175,2131.066106,108108.175,39.50076193,0,0,0,14.4,24.8,24.4,0,N,N
18-01-2020,105946.34,2808.267738,105946.34,52.05315547,0,0,0,13.9,29.4,27.2,0,N,N
19-01-2020,106921.555,3255.723669,106921.555,60.34705595,0,0,0,17.5,25.5,23.9,0,N,N
20-01-2020,116291.535,2447.136149,113678.465,53.39333171,2613.07,-304.15,0.020833334,19.1,21.8,8.8,0.4,N,N
21-01-2020,112128.195,2889.824712,112128.195,53.56486954,0,0,0,14.8,23.5,28.4,44,N,N
22-01-2020,119287.15,2436.149522,119287.15,45.15569085,0,0,0,14.1,31.7,12.4,0,N,N
23-01-2020,112254.83,-95.02879528,79370.7,30.02449446,32884.13,-78.48142654,0.29166666,12.9,22.6,13.4,22.8,N,N
24-01-2020,109316.375,2669.415449,109316.375,49.47943371,0,0,0,11.7,24.1,20.6,1.2,N,N
25-01-2020,102445.88,2704.665808,102445.88,50.13282313,0,0,0,13,27.4,30,0,N,N
26-01-2020,101233.205,2773.840827,101233.205,51.41502923,0,0,0,15.8,23.6,24,0,N,Y
27-01-2020,103134.46,2937.743792,103134.46,54.45308234,0,0,0,12.8,23.1,26.1,0,N,Y
28-01-2020,116190.555,3624.028096,116190.555,67.1738294,0,0,0,13.6,25.4,26.5,0,N,N
29-01-2020,129812.915,4222.792864,129812.915,78.27234224,0,0,0,15.2,31.5,29.5,0,N,N
30-01-2020,154816.49,56347.93198,154816.49,1044.447303,0,0,0,16.4,39.4,29.3,0,Y,N
31-01-2020,170653.84,151569.154,170653.84,2809.437516,0,0,0,21.5,42.9,18.3,0,Y,N
01-02-2020,131856.315,4688.719399,131856.315,86.90860795,0,0,0,23.5,29.3,1.8,0.8,Y,N
02-02-2020,97609.06,768.0125244,95445.915,14.55826559,2163.145,0,0.020833334,14.2,25.1,21,14.8,Y,N
03-02-2020,105004.91,826.0161488,103186.14,15.5806413,1818.77,0,0.020833334,13.2,17.7,22.7,0,Y,N
04-02-2020,107034.065,1360.192402,100875.89,27.08338254,6158.175,-5.44114892,0.0625,11.3,19.7,28.6,0,Y,N
05-02-2020,108988.44,2272.205406,108988.44,42.116875,0,0,0,10.8,20.1,27.1,0,Y,N
06-02-2020,120569.46,2307.227442,120569.46,42.7660323,0,0,0,13.7,25.5,25,0,Y,N
07-02-2020,120734.85,2445.684348,120734.85,45.33242536,0,0,0,16.5,23.2,18.4,0,Y,N
08-02-2020,107864.445,1541.400437,107864.445,28.57090708,0,0,0,17.4,29.4,27.5,0,Y,N
09-02-2020,103857.11,1162.918783,97924.965,23.05320475,5932.145,-3.168025006,0.0625,19.6,28.2,19.9,0,Y,N
10-02-2020,122975.46,2741.158616,122975.46,50.80924218,0,0,0,18.5,27.7,15,0.6,Y,N
11-02-2020,127110.58,3306.586914,127110.58,61.28984085,0,0,0,19.5,25.9,19.1,0,Y,N
12-02-2020,124618.565,2872.488176,124618.565,53.24352505,0,0,0,19.1,27.7,17.3,0,Y,N
13-02-2020,139137.185,4263.047769,139137.185,79.01849432,0,0,0,19.4,31.7,26.7,0,Y,N
14-02-2020,139855.63,4289.167642,139855.63,79.50264397,0,0,0,20.3,33.7,10.6,0,Y,N
15-02-2020,108300.635,3003.664214,108300.635,55.67496226,0,0,0,18.9,19.3,2.4,5.4,Y,N
16-02-2020,100904.27,2535.905474,100904.27,47.00473539,0,0,0,16.9,26.4,23.8,2.8,Y,N
17-02-2020,123351.845,3458.68173,123351.845,64.10902188,0,0,0,15.2,25.6,26.4,0,Y,N
18-02-2020,119178.12,3269.129661,119178.12,60.59554515,0,0,0,17.6,21.8,7.3,0,Y,N
19-02-2020,109375.215,2775.297892,109375.215,51.44203692,0,0,0,13.3,19.7,12.9,38,Y,N
20-02-2020,112202.145,3148.591645,112202.145,58.36129092,0,0,0,14.2,18.7,15.2,3.2,Y,N
21-02-2020,108949.055,2625.110072,108949.055,48.65820337,0,0,0,13.5,19.6,17.1,2.8,Y,N
22-02-2020,96922.02,2278.637249,96922.02,42.23609358,0,0,0,11.4,21.1,25.4,0,Y,N
23-02-2020,106129.665,2768.63071,106129.665,51.31845616,0,0,0,13.3,34,21.6,0,Y,N
24-02-2020,122619.055,3087.778788,122619.055,57.23408318,0,0,0,16.8,23.7,5.4,0,Y,N
25-02-2020,123558.425,3266.926163,123558.425,60.55470181,0,0,0,18.4,31.6,10.6,3.6,Y,N
26-02-2020,108371.125,2431.069285,108371.125,45.06152522,0,0,0,16.2,19.2,19.3,4,Y,N
27-02-2020,108675.4,2618.877,108675.4,48.54266915,0,0,0,11,19.7,11.1,0.2,Y,N
28-02-2020,110006.97,2714.027737,110006.97,50.30635286,0,0,0,13.1,20.1,17.6,0,Y,N
29-02-2020,100380.94,2767.074391,100380.94,51.28960873,0,0,0,14.7,22.4,22.8,0,Y,N
01-03-2020,101413.145,2360.09244,101413.145,43.74592103,0,0,0,13.2,32.1,20.8,0,Y,N
02-03-2020,106359.955,2844.696915,106359.955,52.72839509,0,0,0,14.2,18.4,21.1,3,Y,N
03-03-2020,108746.37,2685.689791,108746.37,49.78108973,0,0,0,14.7,19.5,15.9,0,Y,N
04-03-2020,117505.625,3157.308864,117505.625,58.52287051,0,0,0,13.6,23.5,7.1,0,Y,N
05-03-2020,119734.635,3077.112815,119734.635,57.03638211,0,0,0,15.4,20.3,4.3,54.6,Y,N
06-03-2020,111322.325,2899.084969,111322.325,53.73651471,0,0,0,15.9,19,12.7,7,Y,N
07-03-2020,96850.78,1511.704152,94967.79,28.57604676,1882.99,0,0.020833334,15.4,20,17.1,0.2,Y,N
08-03-2020,92553.29,966.5906062,89066.245,18.63921706,3487.045,-0.54541619,0.041666668,13.9,22.4,19.5,0,Y,N
09-03-2020,94641.7,1189.136311,87551.7,24.04946678,7090,-2.75476091,0.083333336,12.3,21,19.7,0,Y,Y
10-03-2020,112142.54,2592.822107,112142.54,48.05972395,0,0,0,10.3,22.3,21.9,0,Y,N
11-03-2020,118830.14,2393.758088,118830.14,44.36993675,0,0,0,12.6,29.5,15.7,0,Y,N
12-03-2020,120272.775,2110.932172,112752.725,41.73718117,7520.05,0,0.083333336,16.6,29.5,19.5,0,Y,N
13-03-2020,115075.81,2164.858929,115075.81,40.12713492,0,0,0,19.1,26.8,7.3,0,Y,N
14-03-2020,96016.19,1571.958726,96016.19,29.13732578,0,0,0,13.1,17.9,12.3,0.6,Y,N
15-03-2020,97664.935,1707.940469,95880.12,32.27414472,1784.815,-1.45,0.020833334,12.7,18.8,10.2,0,Y,N
16-03-2020,110586.815,2517.894195,110586.815,46.67088405,0,0,0,9.3,26.5,20.6,0,Y,N
17-03-2020,115254.185,2829.742147,115254.185,52.45119827,0,0,0,11.6,28.2,19.9,0,Y,N
18-03-2020,121127.145,2767.173308,121127.145,51.29144223,0,0,0,17.7,28.3,9.1,0,Y,N
19-03-2020,127266.86,2566.005483,127266.86,47.56265955,0,0,0,18.7,30.4,8.2,0,Y,N
20-03-2020,111547.605,2199.237637,111547.605,40.76436769,0,0,0,16.1,22.7,12.6,0,Y,N
21-03-2020,103999.335,2560.396797,103999.335,47.45869875,0,0,0,14.6,18.4,10.8,0,Y,N
22-03-2020,97449.685,1867.644057,97449.685,34.6180548,0,0,0,12.1,18.3,15.2,0,Y,N
23-03-2020,112906.945,2408.297734,112906.945,44.639439,0,0,0,12.7,17.1,9.9,0.4,Y,N
24-03-2020,114935.545,2667.702749,114935.545,49.44768766,0,0,0,8.5,17.9,15.8,0,N,N
25-03-2020,113147.815,2358.739177,113147.815,43.72083739,0,0,0,10.8,17.5,7.6,0,N,N
26-03-2020,110088.01,2455.87118,110088.01,45.52124524,0,0,0,13.7,19.8,15.5,0,N,N
27-03-2020,111958.245,2660.733092,111958.245,49.31850031,0,0,0,13.6,27.6,17.8,0,N,N
28-03-2020,97923.715,2587.618472,97923.715,47.96327104,0,0,0,14.8,27.5,16.9,0,N,N
29-03-2020,95953.205,2284.168976,95953.205,42.33862791,0,0,0,16.5,26.4,9.5,0,N,N
30-03-2020,107687.51,3102.285524,107687.51,57.50297543,0,0,0,15.9,21.7,13.3,5.2,N,N
31-03-2020,109043.865,3112.385916,109043.865,57.69019307,0,0,0,12.2,21.4,16.9,0,N,N
01-04-2020,110991.625,3397.097408,110991.625,62.96751451,0,0,0,11,23.1,15.2,0,N,N
02-04-2020,116302.665,3319.922227,116302.665,61.53701996,0,0,0,12.4,20.7,4.2,23,N,N
03-04-2020,104294.57,2623.954179,104294.57,48.63677812,0,0,0,13.7,23.2,12,15.8,N,N
04-04-2020,101854.155,2070.383515,101854.155,38.37596876,0,0,0,12.8,16.6,6.1,35.2,N,N
05-04-2020,105098.025,1282.979984,79509.45,36.33474396,25588.575,-15.22668024,0.27083334,9.5,16.9,4.5,4.4,N,N
06-04-2020,118074.565,3493.578169,118074.565,64.75585113,0,0,0,10.7,16.5,11.5,6.2,N,N
07-04-2020,118404.455,2979.894929,118404.455,55.23438237,0,0,0,11.9,16.4,9.5,1.4,N,N
08-04-2020,108404.01,2413.15099,108404.01,44.72939741,0,0,0,11.7,18.6,10.7,1.2,N,N
09-04-2020,108587.52,2359.667515,108587.52,43.73804476,0,0,0,8.9,21.2,15.8,0,N,N
10-04-2020,94831.23,2073.595582,91325.755,40.52900974,3505.475,-16.10510566,0.041666668,12.7,22,9.5,0.2,N,Y
11-04-2020,92097.07,1075.444996,63861.95,31.16880513,28235.12,-5.476440635,0.35416666,13,15.7,11.3,2.4,N,Y
12-04-2020,101760.09,2480.731713,101760.09,45.98205215,0,0,0,11,15.3,7.7,2.4,N,Y
13-04-2020,100025.9,3056.667648,100025.9,56.65741702,0,0,0,12.2,18.3,14.3,0,N,Y
14-04-2020,107849.83,2203.239966,107849.83,40.83855359,0,0,0,12.1,23.4,11.1,0.6,N,N
15-04-2020,104547.34,1494.738474,104547.34,27.70599581,0,0,0,15.6,23.5,11.8,0,N,N
16-04-2020,106527.945,1607.788128,106527.945,29.80144816,0,0,0,15.4,21.5,11.3,0.2,N,N
17-04-2020,106943.49,1660.72683,106943.49,30.78270306,0,0,0,11.4,18.4,10.1,0,N,N
18-04-2020,106888.545,2301.553667,106888.545,42.660865,0,0,0,12.9,16.4,7.9,0,N,N
19-04-2020,100737.835,1926.203329,96546.265,37.32375295,4191.57,-1.616715682,0.041666668,11.2,19.4,11.3,0,N,N
20-04-2020,109168.595,1381.977228,91310.765,33.89422463,17857.83,-16.7129452,0.20833333,12,20.8,8.1,3.4,N,N
21-04-2020,111417.63,1782.286005,102785.53,36.41050774,8632.1,-7.146963723,0.083333336,8.5,19.6,9.8,0,N,N
22-04-2020,113506.01,2043.720497,113506.01,37.88175157,0,0,0,12.8,18.2,8.8,0,N,N
23-04-2020,112872.88,1105.791577,102942.935,23.11034761,9929.945,-6.599908288,0.104166664,9.6,19.7,9.7,0,N,N
24-04-2020,106565.295,1437.291665,104726.59,27.11296258,1838.705,-0.23,0.020833334,15.1,22.3,12.7,0.4,N,N
25-04-2020,96845.12,951.6873914,77443.305,25.42742265,19401.815,-13.44301408,0.22916667,10.5,21.7,10.4,0,N,Y
26-04-2020,96572.935,731.7268601,66796.8,22.97082545,29776.135,-7.541392716,0.35416666,15.4,17.7,6.6,14,N,N
27-04-2020,113471.83,1782.044622,109674.88,34.4860931,3796.95,-8.987074547,0.041666668,8.1,18.1,12.5,0.6,N,N
28-04-2020,112124.06,1055.62281,90068.995,24.72418776,22055.065,-1.495631967,0.22916667,7.1,18.9,10.4,0,N,N
29-04-2020,121307.84,1740.70706,98301.26,44.19715046,23006.58,-18.71703394,0.25,11.2,19.8,3.6,3.4,N,N
30-04-2020,121353.33,1640.806317,121353.33,30.41346278,0,0,0,8.9,15.5,5.4,23.6,N,N
01-05-2020,127238.875,1301.42597,114061.965,27.76734942,13176.91,-7.424984852,0.14583333,7.6,13,5.1,8,N,N
02-05-2020,111665.725,1234.140995,100746.38,25.85609002,10919.345,-4.623179898,0.125,8.3,14.2,6.2,1.4,N,N
03-05-2020,109669.355,1968.556322,109669.355,36.48853238,0,0,0,9.8,15,8.3,1.8,N,N
04-05-2020,126892.26,2862.77263,126892.26,53.06344078,0,0,0,9.4,14.8,7,0.2,N,N
05-05-2020,118839.095,1808.172006,118839.095,33.51569984,0,0,0,8,19.5,11.6,0.4,N,N
06-05-2020,113214.27,920.6501575,93440.665,21.96042066,19773.605,-6.069132407,0.20833333,10.2,20.1,9.7,0,N,N
07-05-2020,109642.755,822.0847872,88680.645,25.51113594,20962.11,-28.22323164,0.22916667,15.1,21.1,6.2,0,N,N
08-05-2020,107914.055,1656.168926,107914.055,30.69821921,0,0,0,12.6,19.6,10.7,0,N,N
09-05-2020,107786.255,1211.800694,99760.025,24.90131133,8026.23,-7.862837384,0.083333336,12.6,14,5.4,0.6,N,N
10-05-2020,107555.19,1966.822578,107555.19,36.45639626,0,0,0,7.2,14.5,9,7,N,N
11-05-2020,122550.945,2042.433617,122550.945,37.85789836,0,0,0,7.8,17.1,7.5,0.6,N,N
12-05-2020,120767.795,1587.943982,112672.61,32.13392977,8095.185,-8.150516801,0.083333336,10.3,14.8,8.5,0.2,N,N
13-05-2020,127145.14,2343.526957,127145.14,43.43886852,0,0,0,10.4,14.5,8.9,1.4,N,N
14-05-2020,129285.09,2596.005271,129285.09,48.11872607,0,0,0,6.6,14.7,9.8,2.8,N,N
15-05-2020,129112.45,2755.645963,129112.45,51.07777502,0,0,0,4.5,15.3,10.8,0,N,N
16-05-2020,110420.89,2510.244677,110420.89,46.52909504,0,0,0,4.5,18,10.7,0,N,N
17-05-2020,109774.425,2544.13534,109774.425,47.15728156,0,0,0,5.1,18.5,10.6,0,N,N
18-05-2020,120076.645,2400.294076,120076.645,44.49108574,0,0,0,5.5,19.4,10.5,0,N,N
19-05-2020,119789.97,2394.020782,119789.97,44.37480596,0,0,0,8.1,17.7,4.9,0,N,N
20-05-2020,119803.985,2161.069252,119803.985,40.05689067,0,0,0,10.3,15.8,7.8,15.6,N,N
21-05-2020,127563.61,3133.139566,127563.61,58.07487611,0,0,0,9.4,13.7,6.6,12.4,N,N
22-05-2020,130472.2,3758.222853,130472.2,69.66122064,0,0,0,9.1,13.6,7.8,11.4,N,N
23-05-2020,115234.32,2190.648623,115234.32,40.60516447,0,0,0,9.4,13.5,5.8,0,N,N
24-05-2020,109579.82,2157.627868,107716.955,40.69166358,1862.865,-0.4,0.020833334,10.9,13.8,7.9,3,N,N
25-05-2020,125532.575,2524.044753,125532.575,46.78488884,0,0,0,5.5,16,10,0,N,N
26-05-2020,126788.835,2519.867818,126788.835,46.7074665,0,0,0,5.4,18.5,9.4,0,N,N
27-05-2020,124189.8,2721.405615,124189.8,50.44310686,0,0,0,5.9,17.1,7.8,0,Y,N
28-05-2020,124062.485,3526.192428,124062.485,65.36037865,0,0,0,12.1,17.6,6.7,0,Y,N
29-05-2020,120072.09,2705.211849,120072.09,50.14294437,0,0,0,7.2,17.1,9.6,0,Y,N
30-05-2020,102231.77,1173.698212,93396.82,24.71845578,8834.95,-9.569127431,0.104166664,8.1,17.1,9.3,0,Y,N
31-05-2020,102684.59,1634.681222,102684.59,30.29992998,0,0,0,12.4,17.8,8,0,Y,N
01-06-2020,132039.705,1896.394137,125059.79,37.15311751,6979.915,-0.721937717,0.083333336,9.3,11.2,2.6,5,Y,N
02-06-2020,132710.36,2174.430307,132710.36,40.30454693,0,0,0,8.4,15.6,4.9,11.6,Y,N
03-06-2020,130801.825,2491.321333,130801.825,46.17833796,0,0,0,10.5,14.1,7.3,0.6,Y,N
04-06-2020,133322.025,2827.613458,133322.025,52.41174158,0,0,0,9.3,13.8,9.3,0,Y,N
05-06-2020,137368.465,3346.704295,137368.465,62.03344383,0,0,0,4.1,14.6,9.4,0,Y,N
06-06-2020,126427.92,2794.895918,126427.92,51.80529968,0,0,0,6,13.3,6.6,0,Y,N
07-06-2020,119524.41,2836.029772,119524.41,52.5677437,0,0,0,7.9,11.8,6.3,0,Y,N
08-06-2020,124792.975,3503.271676,124792.975,64.9355269,0,0,0,4.5,12.6,8.8,0,Y,Y
09-06-2020,141571.295,7269.633816,141571.295,134.7476148,0,0,0,2,15.3,9.3,0.2,Y,N
10-06-2020,137795.795,6537.535158,137795.795,121.1776674,0,0,0,3.9,16.7,8.8,0,Y,N
11-06-2020,141444.445,5390.377428,141444.445,99.91431747,0,0,0,4.5,16.9,9.1,0,Y,N
12-06-2020,134684.585,2711.018469,134684.585,50.25057404,0,0,0,4.2,15.3,9.2,0,Y,N
13-06-2020,117394.455,1696.634253,113505.82,32.56374122,3888.635,-1.111300894,0.041666668,5.7,16.4,3.4,0,Y,N
14-06-2020,107553.005,1342.256935,103959.505,25.73964504,3593.5,0,0.041666668,10.4,15.2,8,5.8,Y,N
15-06-2020,121221.455,1403.071203,117513.86,27.03593873,3707.595,-6.609574428,0.041666668,11.6,18.4,8,0,Y,N
16-06-2020,124473.67,1846.757661,116955.17,36.4922408,7518.5,-0.945544863,0.083333336,13,17.9,6.7,0,Y,N
17-06-2020,133969.69,3602.976471,133969.69,66.78362319,0,0,0,10.2,14.6,8.5,0.4,Y,N
18-06-2020,130437.325,1895.961012,130437.325,35.14292887,0,0,0,4.6,16.9,9.1,0,Y,N
19-06-2020,120149.435,1646.484221,120149.435,30.51870659,0,0,0,6.4,17.8,8.6,0,Y,N
20-06-2020,109644.695,1837.500967,109644.695,34.0593321,0,0,0,12.8,16.9,8.5,1.4,Y,N
21-06-2020,121528.375,1995.846721,121528.375,36.99437852,0,0,0,6.9,12,4.9,0,Y,N
22-06-2020,136373.435,2476.099476,136373.435,45.89619048,0,0,0,8.1,13,5.5,0,Y,N
23-06-2020,131904.745,2642.834794,131904.745,48.98674317,0,0,0,9,14.4,8.4,2.2,Y,N
24-06-2020,133100.905,3060.121463,133100.905,56.72143583,0,0,0,10.1,14.9,8,0.4,Y,N
25-06-2020,131466.24,2153.146677,131466.24,39.91004036,0,0,0,10.2,15.9,5,0,Y,N
26-06-2020,136872.56,2996.219054,136872.56,55.53696115,0,0,0,7.9,13.8,8.8,1.2,N,N
27-06-2020,126938.54,2605.962107,126938.54,48.3032828,0,0,0,6.2,13.1,7.9,0,N,N
28-06-2020,125830.75,2654.273117,125830.75,49.19876027,0,0,0,1.7,12.5,9.3,0.2,N,N
29-06-2020,141431.99,2304.989604,141431.99,42.72455245,0,0,0,2.2,15.4,9.3,0,N,N
30-06-2020,137644.865,1751.399073,134965.855,33.2788609,2679.01,-8.62,0.020833334,3,15.2,7.7,0,N,N
01-07-2020,126614.72,1788.897426,126614.72,33.15843237,0,0,0,9.8,17.4,9.1,0,N,N
02-07-2020,131372.71,2015.918699,131372.71,37.36642631,0,0,0,10.2,15.1,7.3,1.2,N,N
03-07-2020,143010.27,2347.473499,143010.27,43.51202037,0,0,0,7.7,10.3,4.1,0,N,N
04-07-2020,125400.27,2698.908127,125400.27,50.02610058,0,0,0,6.5,14.5,5.7,7.8,N,N
05-07-2020,118507.76,2739.997095,118507.76,50.7877126,0,0,0,8.9,12.5,6.5,4.6,N,N
06-07-2020,136255.335,4098.075596,136255.335,75.96062272,0,0,0,8.1,13.1,5.8,1,N,N
07-07-2020,140264.52,4765.740292,140264.52,88.33624266,0,0,0,8.9,11.8,4.8,1.4,N,N
08-07-2020,138627.11,4336.943222,138627.11,80.38819689,0,0,0,4.9,15.7,9.4,0,N,N
09-07-2020,135266.165,3815.143301,135266.165,70.71627991,0,0,0,5.7,17.2,8.5,0,N,N
10-07-2020,134041.23,3654.566553,134041.23,67.7398805,0,0,0,6.4,16.9,7.9,0,N,N
11-07-2020,130088.95,4420.117249,130088.95,81.92988413,0,0,0,7.3,11.4,3.3,0,N,N
12-07-2020,118837.05,3329.766076,118837.05,61.71948241,0,0,0,9,14.2,8.3,6.8,N,N
13-07-2020,130119.41,3297.595041,130119.41,61.12317036,0,0,0,8.7,15.1,7.4,3.4,N,N
14-07-2020,133668.935,3297.010536,133668.935,61.11233617,0,0,0,7.7,14.2,7.6,0,Y,N
